Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
11,4294967295,43870,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175694983373.460	,60.4,0.04,39,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""1,192,1,1;1,192,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.682,3979105,27.311,0.482,11.2,0.198,16.51,0.291,0.398,0.007,0.014,0
11,4294967295,43871,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175694983433.880	,85.84,0.02,40,0,NO,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.918,5826068,56.15,0.694,30.117,0.372,9.235,0.114,11.927,0.147,0.008,0
11,4294967295,43872,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175694983524.560	,17.1,4.84,40,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,192,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.358,1105751,1.783,0.116,2.82,0.184,7.466,0.486,9.625,0.627,0.025,0
11,4294967295,43873,2,trans_TransData_12,TransData,dynamic,AI_VECTOR_CORE,1772175694983952.680	,39.96,411.02,32,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,24,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.105,2137262,4.602,0.124,6.799,0.183,26.028,0.701,9.182,0.247,0.009,0
11,4294967295,43874,2,trans_TransData_13,TransData,dynamic,AI_VECTOR_CORE,1772175694983992.680	,27.14,0.04,32,0,NO,"""192,192,1,7""",FLOAT,NCHW,"""168,12,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.335,1344089,4.407,0.189,10.183,0.436,1.001,0.043,1.899,0.081,0.039,0
11,4294967295,43875,2,Conv2D5,Conv2D,dynamic,AI_CORE,1772175694984019.840	,233.72,0.02,20,0,YES,"""128,24,17,17,8;168,12,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,24,17,17,8""",FLOAT,NC1HWC0,N/A,219.192,7890923,154.874,0.707,112.295,0.512,139.04,0.634,172.373,0.786,37.261,0.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.784
11,4294967295,43876,2,trans_TransData_14,TransData,dynamic,AI_VECTOR_CORE,1772175694984253.580	,55.1,0.02,32,0,NO,"""128,24,17,17,8""",FLOAT,NC1HWC0,"""128,192,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.605,2857262,5.702,0.115,5.424,0.109,6.849,0.138,33.426,0.674,0.011,0
11,4294967295,43877,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175694984308.720	,2.36,0.04,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.892,3406,0.294,0.156,0.763,0.403,0.309,0.163,0.102,0.054,0.191,0
11,4294967295,43878,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175694984891.680	,14.78,580.6,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.712,771289,0.014,0.001,0.563,0.053,0.581,0.054,0.008,0.001,0.493,0
11,4294967295,43879,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175694984906.480	,62.0,0.02,39,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""1,192,1,1;1,192,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.138,4011086,27.311,0.478,11.17,0.195,16.829,0.295,0.388,0.007,0.014,0
11,4294967295,43880,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175694984968.500	,84.8,0.02,40,0,NO,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.304,5709887,56.146,0.708,31.278,0.394,8.258,0.104,11.281,0.142,0.008,0
11,4294967295,43881,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175694985053.320	,16.16,0.02,40,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,192,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.243,1025516,1.783,0.125,0.722,0.051,8.089,0.568,9.836,0.691,0.028,0
11,4294967295,43882,2,aclnnAvgPool2d_TransData_TransData,TransData,dynamic,AI_VECTOR_CORE,1772175694985300.260	,328.26,230.78,32,0,NO,"""128,768,17,17""",FLOAT,NCHW,"""128,96,17,17,8""",FLOAT,NC1HWC0:1,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.24,18273017,18.362,0.058,19.975,0.063,292.741,0.923,52.561,0.166,0.003,0
11,4294967295,43884,2,aclnnAvgPool2d_Pooling5Hd_Pooling,Pooling,dynamic,AI_CORE,1772175694985631.120	,338.74,2.6,20,0,NO,"""128,96,17,17,8;2,1,16,8""",FLOAT;FLOAT,NC1HWC0:1;FRACTAL_Z,"""128,96,17,17,8""",FLOAT,NC1HWC0,N/A,320.232,11528338,178.173,0.556,317.419,0.991,242.739,0.758,102.408,0.32,135.573,0.423,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.536
11,4294967295,43885,2,aclnnAvgPool2d_TransData_TransData,TransData,dynamic,AI_VECTOR_CORE,1772175694985969.880	,196.02,0.02,32,0,NO,"""128,96,17,17,8""",FLOAT,NC1HWC0,"""128,768,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.905,10823332,22.733,0.121,17.809,0.095,32.149,0.171,128.076,0.682,0.003,0
11,4294967295,43886,2,trans_TransData_3,TransData,dynamic,AI_VECTOR_CORE,1772175694986165.920	,130.48,0.02,32,0,NO,"""128,768,17,17""",FLOAT,NCHW,"""128,96,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.341,7104425,18.362,0.149,20.384,0.165,98.147,0.796,47.369,0.384,0.003,0
11,4294967295,43887,2,trans_TransData_4,TransData,dynamic,AI_VECTOR_CORE,1772175694986296.420	,8.88,0.02,24,0,NO,"""192,768,1,1""",FLOAT,NCHW,"""96,12,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.888,297564,0.449,0.065,1.581,0.229,0.827,0.12,0.613,0.089,0.188,0
11,4294967295,43888,2,Conv2D2,Conv2D,dynamic,AI_CORE,1772175694986305.320	,299.12,0.02,20,0,YES,"""128,96,17,17,8;96,12,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,24,17,17,8""",FLOAT,NC1HWC0,N/A,278.182,10014541,91.502,0.329,81.058,0.291,79.456,0.286,235.403,0.846,39.732,0.143,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
11,4294967295,43889,2,trans_TransData_5,TransData,dynamic,AI_VECTOR_CORE,1772175694986604.460	,51.34,0.02,32,0,NO,"""128,24,17,17,8""",FLOAT,NC1HWC0,"""128,192,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.152,2715950,5.702,0.121,5.33,0.113,6.352,0.135,31.037,0.658,0.011,0
11,4294967295,43890,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175694986655.840	,2.86,0.04,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351,4232,0.294,0.125,0.667,0.284,0.313,0.133,0.139,0.059,0.19,0
11,4294967295,43891,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175694986684.520	,16.0,25.82,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.024,865726,0.014,0.001,0.566,0.047,0.604,0.05,0.007,0.001,0.485,0
11,4294967295,43892,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175694986700.560	,61.18,0.04,39,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""1,192,1,1;1,192,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.203,3945453,27.31,0.486,11.366,0.202,16.761,0.298,0.409,0.007,0.015,0
11,4294967295,43893,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175694986761.760	,84.08,0.02,40,0,NO,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.132,5697491,56.146,0.71,30.44,0.385,8.856,0.112,11.162,0.141,0.008,0
11,4294967295,43894,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175694986845.860	,16.2,0.02,40,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,192,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.11,1015908,1.783,0.126,0.718,0.051,7.862,0.557,9.772,0.693,0.028,0
11,4294967295,43895,2,aclnnCat_ConcatD_ConcatD,ConcatD,dynamic,AI_VECTOR_CORE,1772175694986974.020	,242.5,111.96,40,0,NO,"""128,192,17,17;128,192,17,17;128,192,17,17;128,192,17,17""",FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW,"""128,768,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.351,16945236,6.547,0.028,11.094,0.047,202.855,0.862,185.277,0.787,0.019,0
11,4294967295,43896,2,trans_TransData_3,TransData,dynamic,AI_VECTOR_CORE,1772175694987449.220	,183.24,232.7,32,0,NO,"""128,768,17,17""",FLOAT,NCHW,"""128,96,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.263,9519164,18.362,0.111,20.561,0.124,140.046,0.847,44.883,0.272,0.003,0
11,4294967295,43897,2,trans_TransData_4,TransData,dynamic,AI_VECTOR_CORE,1772175694987632.480	,8.96,0.02,24,0,NO,"""192,768,1,1""",FLOAT,NCHW,"""96,12,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.718,290234,0.449,0.067,1.576,0.235,0.852,0.127,0.613,0.091,0.203,0
11,4294967295,43898,2,Conv2D2,Conv2D,dynamic,AI_CORE,1772175694987641.460	,300.56,0.02,20,0,YES,"""128,96,17,17,8;96,12,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,24,17,17,8""",FLOAT,NC1HWC0,N/A,278.455,10024383,91.47,0.328,80.636,0.29,79.456,0.285,236.047,0.848,39.528,0.142,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.645
11,4294967295,43899,2,trans_TransData_5,TransData,dynamic,AI_VECTOR_CORE,1772175694987942.040	,51.16,0.02,32,0,NO,"""128,24,17,17,8""",FLOAT,NC1HWC0,"""128,192,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.928,2703038,5.702,0.122,5.345,0.114,6.245,0.133,30.825,0.657,0.011,0
11,4294967295,43900,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175694987993.240	,2.96,0.04,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.483,4469,0.294,0.119,0.783,0.316,0.345,0.139,0.144,0.058,0.197,0
11,4294967295,43901,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175694988347.580	,15.4,351.38,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.426,822670,0.014,0.001,0.656,0.057,2.022,0.177,0.008,0.001,0.476,0
11,4294967295,43902,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175694988363.000	,62.48,0.02,39,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""1,192,1,1;1,192,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.615,4044554,27.311,0.474,11.199,0.194,17.802,0.309,0.392,0.007,0.015,0
11,4294967295,43903,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175694988425.500	,84.64,0.02,40,0,NO,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.751,5742066,56.149,0.704,29.999,0.376,8.421,0.106,11.717,0.147,0.008,0
11,4294967295,43904,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175694988534.500	,16.18,24.36,40,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,192,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.245,1025613,1.783,0.125,0.722,0.051,8.317,0.584,9.843,0.691,0.027,0
11,4294967295,43905,2,trans_TransData_0,TransData,dynamic,AI_VECTOR_CORE,1772175694989166.600	,43.04,615.92,32,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,24,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.974,2244915,4.602,0.118,9.273,0.238,25.797,0.662,9.945,0.255,0.01,0
11,4294967295,43906,2,trans_TransData_1,TransData,dynamic,AI_VECTOR_CORE,1772175694989209.660	,41.1,0.02,36,0,NO,"""320,192,3,3""",FLOAT,NCHW,"""216,20,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.537,2367586,8.18,0.224,19.282,0.528,1.641,0.045,4.113,0.113,0.017,0
11,4294967295,43907,2,Conv2D1,Conv2D,dynamic,AI_CORE,1772175694989250.780	,135.3,0.02,20,0,YES,"""128,24,17,17,8;216,20,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,40,8,8,8""",FLOAT,NC1HWC0,N/A,126.192,4542924,70.492,0.559,42.433,0.336,23.944,0.19,109.016,0.864,10.297,0.082,0.003,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.269
11,4294967295,43908,2,trans_TransData_2,TransData,dynamic,AI_VECTOR_CORE,1772175694989386.100	,18.82,0.02,32,0,NO,"""128,40,8,8,8""",FLOAT,NC1HWC0,"""128,320,8,8""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.499,950317,5.496,0.333,7.925,0.48,3.082,0.187,3.292,0.2,0.01,0
11,4294967295,43909,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175694989404.940	,2.3,0.02,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.751,3152,0.293,0.167,0.713,0.407,0.302,0.172,0.111,0.063,0.169,0
11,4294967295,43910,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175694990103.920	,14.0,696.68,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.972,717951,0.014,0.001,0.543,0.054,0.737,0.074,0.008,0.001,0.444,0
11,4294967295,43911,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175694990117.940	,23.5,0.02,39,0,NO,"""128,320,8,8""",FLOAT,NCHW,"""1,320,1,1;1,320,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36,1359075,4.139,0.214,3.313,0.171,6.489,0.335,0.473,0.024,0.088,0
11,4294967295,43912,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175694990141.460	,61.94,0.02,40,0,NO,"""128,320,8,8;1,320,1,1;1,320,1,1;1,320,1,1;1,320,1,1;1,320,1,1;1,320,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,320,8,8;1,320,1,1;1,320,1,1;1,320,1,1;1,320,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.787,4160678,37.748,0.653,33.579,0.581,4.133,0.072,3.835,0.066,0.008,0
11,4294967295,43913,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175694990223.840	,9.6,20.44,40,0,NO,"""128,320,8,8""",FLOAT,NCHW,"""128,320,8,8""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.289,596836,0.671,0.081,0.377,0.045,4.878,0.588,3.853,0.465,0.04,0
11,4294967295,43914,2,trans_TransData_3,TransData,dynamic,AI_VECTOR_CORE,1772175694990695.960	,297.78,462.52,32,0,NO,"""128,768,17,17""",FLOAT,NCHW,"""128,96,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.459,16500060,18.362,0.064,20.354,0.071,260.745,0.91,44.127,0.154,0.002,0
11,4294967295,43915,2,trans_TransData_4,TransData,dynamic,AI_VECTOR_CORE,1772175694990993.760	,9.06,0.02,24,0,NO,"""192,768,1,1""",FLOAT,NCHW,"""96,12,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.613,285701,0.449,0.068,1.336,0.202,0.533,0.081,0.489,0.074,0.196,0
11,4294967295,43916,2,Conv2D2,Conv2D,dynamic,AI_CORE,1772175694991002.840	,315.0,0.02,20,0,YES,"""128,96,17,17,8;96,12,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,24,17,17,8""",FLOAT,NC1HWC0,N/A,289.021,10404769,91.537,0.317,80.973,0.28,79.456,0.275,245.487,0.849,39.42,0.136,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.753
11,4294967295,43917,2,trans_TransData_5,TransData,dynamic,AI_VECTOR_CORE,1772175694991317.860	,50.94,0.02,32,0,NO,"""128,24,17,17,8""",FLOAT,NC1HWC0,"""128,192,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.241,2663504,5.702,0.123,5.346,0.116,6.226,0.135,30.452,0.659,0.011,0
11,4294967295,43918,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175694991368.820	,2.94,0.02,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.444,4400,0.294,0.12,0.729,0.298,0.342,0.14,0.148,0.06,0.212,0
11,4294967295,43919,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175694991646.200	,15.28,274.44,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,812875,0.014,0.001,0.554,0.049,0.586,0.052,0.008,0.001,0.466,0
11,4294967295,43920,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175694991661.500	,61.1,0.02,39,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""1,192,1,1;1,192,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.305,4022784,27.311,0.477,11.646,0.203,17.604,0.307,0.406,0.007,0.016,0
11,4294967295,43921,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175694991722.620	,84.32,0.02,40,0,NO,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,192,17,17;1,192,1,1;1,192,1,1;1,192,1,1;1,192,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.288,5708751,56.147,0.708,31.213,0.394,8.327,0.105,10.987,0.139,0.008,0
11,4294967295,43922,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175694991806.960	,16.36,0.02,40,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,192,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.063,1012511,1.783,0.127,0.721,0.051,7.669,0.545,9.597,0.682,0.027,0
11,4294967295,43923,2,trans_TransData_12,TransData,dynamic,AI_VECTOR_CORE,1772175694992219.260	,39.62,395.94,32,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,24,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.299,2090810,4.602,0.127,6.883,0.19,25.047,0.69,9.362,0.258,0.009,0
11,4294967295,43924,2,trans_TransData_13,TransData,dynamic,AI_VECTOR_CORE,1772175694992258.900	,26.06,0.02,32,0,NO,"""192,192,1,7""",FLOAT,NCHW,"""168,12,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.152,1333562,4.415,0.191,10.501,0.454,0.939,0.041,1.907,0.082,0.038,0
